Star,Gaia_DR3_ID
TYC 1868-1116-1,3429678243678326400
TYC 1868-1352-1,3426673793795114880
TYC 1868-2458-1,3426661527368982528
TYC 1868-578-1,3429678690354893696
TYC 1868-2016-1,3426641323842982784
BD+25  1114,3426644656737464192
GSC 01868-02263,3426594560239014400
GSC 01868-01624,3426602085021543296
GSC 01868-01480,3426603798711758336
TYC 1868-1078-1,3427031547391671296
GSC 01868-02950,3426980110863427968
TYC 1868-1881-1,3426588134968560128
GSC 01881-00439,3426986707933391872
GSC 01881-01267,3426975055681204480
TYC 1881-699-1,3426974265407222400
TYC 1881-796-1,3426999038778581632
TYC 1881-705-1,3426771577310931968
GSC 01881-00394,3426771925206069632
GSC 01881-00481,3427001791858410880
TYC 1881-702-1,3426775326820133120
GSC 01881-00184,3426807242719083136
GSC 01881-00852,3426801367204084736
TYC 1881-1088-1,3427005880667214848
TYC 1881-1165-1,3426814600002241280
TYC 1872-1070-1,3429948998415710976
TYC 1868-2258-1,3429743389741980032
GSC 01868-01158,3429743767699079168
TYC 1868-1812-1,3429738098343639168
BD+26  1047,3429747066233855232
TYC 1868-1062-1,3429698206686392832
TYC 1868-416-1,3429701780100149632
GSC 01872-00651,3430079737221016064
GSC 01872-00892,3430079462343112832
BD+26  1064,3430061453541019520
GSC 01868-00528,3430067329056280192
TYC 1872-888-1,3430066263904440576
GSC 01868-00626,3430063656863842688
TYC 1868-534-1,3427059000822159616
TYC 1872-544-1,3430090045142772736
GSC 01868-02724,3427045634884233472
GSC 01868-01710,3427081295992195072
TYC 1885-375-1,3427080093401401856
HD 252371,3427025981113716992
TYC 1881-41-1,3427028008338249728
TYC 1868-1368-1,3429661235608078592
BD+26  1061,3430061904517305344
HD 250241,3424656980229857024
HD 250240,3424856571652347648
BD+23  1157,3424690304880179840
TYC 1864-91-1,3424847328882731008
GSC 01864-00929,3424964495590936704
HD 252373,3426266493456053888
TYC 1864-761-1,3426207497784479360
TYC 1864-814-1,3424685911129687040
IRAS 06037+2448,3426356275451661824
IRAS 06059+2316,3425323696593580160
[D75b] Star 48,3425430967697598592
HD 252781,3425070808919978112
HD 252705,3425067574806668928
HD 252866,3425022464768478976
HIP 28773,3426619501109650304
HD 251363,3426222646130940800
NGC  2129    96,3424654334530013312
HD 250758,3424626670644728576
HD 251202,3426134483341008256
HD 250264,3424912754122690304
HD 251231,3423804171523555584
HD 251279,3426119605574732416
HD 251099,3424610865165086848
HD 251646,3423761359289822592
TYC 1864-1886-1,3423763077276715136
TYC 1864-1964-1,3424595510658249344
TYC 1868-275-1,3429498675385381248
BD+25  1072,3429507853735431296
HD 251148,3426439387362188416
TYC 1868-2595-1,3429532244849754880
HD 252810,3425070534042462464
HD 252808,3425114961183662080
HD 252285,3426764778380536192
TYC 1881-1271-1,3426317101051763968
*   1 Gem,3424609014036545920
BD+22  1144,3423720093243254784
HD 251253,3426237145940529792
HD 252832,3426704030363390592
GSC 01864-00005,3424454670090427392
HD 250428,3424587401760113536
2MASS J06021344+2252036,3424583072433450112
TYC 1864-1825-1,3424471231484525184
TYC 1864-506-1,3424578640027092864
TYC 1864-1566-1,3423809256764538496
TYC 1864-1787-1,3423798222993037312
HD 250993,3423826020019471488
GSC 01864-01318,3423806847285470336
TYC 1864-1663-1,3423752460117354496
GSC 01864-01601,3423778706661639424
TYC 1864-740-1,3423782043851899776
[M67b] +22 633,3425090320952473216
GSC 01877-01063,3425085377449118720
HD 252556,3425115403565891072
GSC 01877-00671,3425074863369119744
GSC 01877-00781,3425075069527522816
[M67b] +22 710,3425097815674706560
TYC 1877-655-1,3425019990867362944
TYC 1864-710-1,3424661756233473408
GSC 01864-01178,3424591417551381504
GSC 01864-00849,3424893714530618752
TYC 1864-1129-1,3424705186942860928
TYC 1864-1937-1,3424598293797074048
GSC 01864-01861,3424625953386337920
TYC 1864-406-1,3424683295493550976
GSC 01864-01121,3426203065378228992
GSC 01864-01550,3424581354446363648
GSC 01864-01895,3424621486620362240
TYC 1864-1582-1,3424681856680545280
TYC 1864-1025-1,3426192138981965568
GSC 01864-00853,3426198564252993024
GSC 01864-00930,3426135548492982912
TYC 1864-1497-1,3424616813696179712
HD 251200,3426146200012347264
TYC 1864-576-1,3424610285346855552
[M67b] +23 462,3424613583880761472
GSC 01864-01226,3426113592620537600
TYC 1864-584-1,3426116100881398528
TYC 1864-848-1,3425361870262687744
2MASS J06062313+2317074,3425358846605690880
TYC 1864-1277-1,3426155099184296448
TYC 1864-1717-1,3425360839471794560
HD 251673,3426150529339989376
HD 251672,3426157156469049088
HD 251813,3425343655303462912
GSC 01864-01682,3425400181371589504
GSC 01864-01556,3425354826516609152
HD 251945,3425350325390890112
TYC 1864-797-1,3426160871620228096
TYC 1864-594-1,3425405850727541632
TYC 1864-534-1,3425375717237494784
TYC 1877-1673-1,3425298407827258112
GSC 01877-00775,3425285866521702400
GSC 01877-01443,3425312220440940928
GSC 01877-00750,3425338505640665856
GSC 01877-01682,3425433201079752832
GSC 01877-00744,3425334279392850304
TYC 1877-1542-1,3425432616964188032
GSC 01877-01104,3425435297023759744
TYC 1877-1030-1,3425320879094888960
HD 252780,3425444161836162944
TYC 1877-832-1,3425441344337642624
TYC 1868-360-1,3429517749340126080
GSC 01864-00223,3424978896616071168
TYC 1868-247-1,3424981095642248704
TYC 1864-242-1,3424968927997183872
GSC 01868-01167,3426420081486318720
TYC 1868-727-1,3426501784644962688
TYC 1868-1301-1,3426526905912673536
TYC 1868-1731-1,3426423895417794176
GSC 01864-00289,3426410250301930752
TYC 1864-787-1,3426398125614103808
GSC 01868-00765,3426510580740075264
TYC 1868-419-1,3426434650015820544
TYC 1868-1821-1,3426450489855096064
GSC 01868-00805,3426605997732496000
TYC 1868-1743-1,3426434237698834816
HD 251146,3426554148887303040
HD 251147,3426447294399191168
TYC 1864-583-1,3426239241884568320
HD 251433,3426550511055340160
2MASS J06060604+2422098,3426235741489525376
TYC 1868-1845-1,3426345482195073408
HD 251620,3426329852813409920
HD 251715,3426324625834408576
BD+25  1068,3429549944414873600
TYC 1868-393-1,3429545958685213312
TYC 1868-2483-1,3429535788202546688
TYC 1868-2697-1,3426528795697982336
BD+25  1090,3426527898048201216
TYC 1868-2428-1,3426624139674339584
TYC 1868-2784-1,3426624143974277120
TYC 1868-2225-1,3426620364402878336
TYC 1868-2753-1,3426619294951221504
TYC 1868-2620-1,3426614828185245184
HD 251694,3426574597231756544
GSC 01868-02343,3426581293083132672
TYC 1868-2621-1,3426391696043708288
TYC 1868-2644-1,3426393040371541376
TYC 1881-1222-1,3426767660300764032
BD+25  1141,3426701934419417984
GSC 01881-00493,3426708565848865792
GSC 01868-00585,3426540615450936448
TYC 1877-127-1,3425273119059892352
TYC 1877-971-1,3425065277003265280
TYC 1868-2664-1,3426528928840351232
HD  41768,3423575778045073408
HD  42049,3423506272593153152
HD  42159,3374531482070264320
NGC  2175    12,3375024956632311552
NGC  2175    20,3375205482697759488
Cl* NGC 2175      H      32,3375022272276307200
NGC  2175    61,3375207956598956544
Cl* NGC 2175      H     150,3374984515220382592
HD 251850,3423524861211389056
GSC 01325-00067,3424432950438005504
HD 250096,3423673668939552000
TYC 1325-1448-1,3424438486653943552
GSC 01325-01308,3424464325177170048
GSC 01325-00846,3423648105296108672
TYC 1325-776-1,3423698201794642432
HD 251527,3423737925947985152
TYC 1325-898-1,3423737960307713920
TYC 1325-1044-1,3423568085763272064
TYC 1325-950-1,3423568910395857792
TYC 1325-1252-1,3423538811265131648
TYC 1325-1594-1,3423562656923513728
TYC 1326-1086-1,3423545167817076992
HD  41908,3374521311588692864
HD 252411,3374478288897747456
HD  40960,3350283368028036864
HD  41658,3374370712855770368
HD 252357,3374577214882098048
HD  41616,3345166996826405376
HD 252717,3345634461067636224
TYC 1314-1207-1,3345747912624727168
TYC  742-707-1,3345256813182717952
TYC  742-639-1,3345240732825336832
HD  40931,3343528380904616576
BD+11  1000,3342131378364304000
HD  42352,3344376001289498368
HD 252512,3344245640441820032
TYC  738-323-1,3344004881755627648
HD  41641,3322034921445568512
HD 252018,3318296410111957376
HD  41286,3318358188921102080
HD  41945,3318279608200295424
HD  41165,3316595293824453888
HD  41594,3315755812399921152
HD  42036,3317186315685917696
HD  42317,3317030425551458944
HD  40815,3315135176742228480
HD  42481,3123245727404824320
HD  41029,3314824358548947840
HD  41205,3314857236522299264
HD  41987,3122999093202919168
HD  41433,3122668346360478976
HD  41460,3122625053090548480
HD  41621,3122355741460328704
HD  41733,3122359211794245632
HD  42334,3122782656914059392
HD  40901,3025920084848988160
HD  42237,3121519734666014976
HD  41734,3122332892234766848
HD  41482,3122226480124402432
HD  41262,3122438410990943104
HD  41143,3122213629582064128
HD  42409,3121020247150461312
HD  41166,3025132009890222464
HD  42131,3024992956029267712
HD  40965,3024388740029583872
HD  40671,3019555974108714368
HD  40985,3021090205146471424
HD  41347,3024807752742645632
HD  41857,3021031312554368256
HD  42318,3021000010832577152
HD  41105,3021097347675477888
HD  41531,3020824466929252096
HD  42050,3020930599863999488
V* V392 Mon,3021060690130606208
HD  40997,3019266355873662464
HD  40744,3017953676428600576
HD  40760,3017891828899592064
HD  40672,3017842625754543232
HD  41608,3020791687739010304
HD  42037,3020058687143159680
HD  42260,3020061779519612160
HD  42564,3020094283832415232
HD  41225,3019250447314769024
HD  41309,3018079463133940224
HD  41644,3018109772720453376
HD  41645,3018083384441435008
HD  41643,3018211507609030400
HD  41483,3017999576742249856
HD  41506,3017981232939545856
HD  41693,3005965941669529728
HD  41837,3005970133557576832
HD  42205,3005932303485760128
TYC 4794-250-1,3020074531278879232
HD  40778,2999371070926760448
HD  40839,2999323104731766400
HD  40937,2999046268320466560
HD  42134,3005901379721281536
HD  42413,3005909935296272000
HD  41319,3005363954756674816
HD  41813,3005243081493572864
HD  42513,3005611624047753728
HD  41404,3005126327102576256
HD  41773,3005039637483291520
HD  40840,2997381401556820608
HD  40905,2997390884844583168
HD  41065,2997410057578745856
HD  42242,3003988985403536128
HD  42484,2997913805704731136
HD  41081,2998010081690782720
HD  41240,2997801105761580544
HD  41839,2997928198135622144
HD  41914,2997922155121106048
HD  41971,2997930538897193600
HD  42207,2994846236982235776
HD  42384,2994850703748564352
HD  41337,2994268409260637696
HD  41383,2994293491869600128
HD  41509,2994277652030195584
HD  41570,2994326855175487488
HD  42208,2994720686497585280
HD  41016,2994180242171588224
HD  40821,2992561520537320192
HD  40969,2992319078223754880
HD  40970,2992121750247330688
HD  41034,2991358001982776192
HD  41125,2994131313904384256
HD  41487,2994214666332379648
HD  41532,2994195807133701504
HD  42341,2993950066284894976
HD  42460,2992961261736205824
HD  42641,2993066093298254208
HD  41449,2991399061871332992
HD  41648,2991403528637219584
HD  41647,2991481868840963200
HD  41818,2991415382747160064
HD  40730,2992079900086075392
HD  41035,2990553812306808320
HD  41800,2991188986430330240
HD  41241,2990663626026743424
HD  42516,2943092499539898112
HD  41146,2990550960448566528
HD  41195,2990636825434303616
HD  41512,2990583499120499456
HD  42342,2942833491535442688
*  19 Lep,2942242508332433152
HD  40990,2918008138184909440
HD  40763,2916643197579288832
HD  41450,2942106134530839552
HD  41109,2918243261876171776
HD  41489,2917948661478156032
HD  42245,2941162375597456640
HD  42414,2941201476979564416
HD  41920,2916862756310007552
HD  42423,2916827361477800704
HD  41610,2942007865679436544
HD  40885,2916140548963037696
HD  40950,2916143710062135296
HD  41273,2916733117015311744
HD  41321,2916731742625784064
HD  41209,2916226444014348800
HD  41879,2913622323743502848
HD  41975,2913619746758781952
HD  42118,2913568825629723904
HD  42209,2912984194679384064
HD  42221,2912958046918524928
HD  42584,2912889464878412928
HD  41437,2912806692271151744
HD  40822,2911466318875364480
HD  41067,2911253941334218112
HD  40824,2909867697689463040
HD  41110,2910250362096110080
HD  42022,2911944297197793280
HD  42553,2912072115425919488
HD  41242,2910310251119874944
HD  41312,2911168969701511424
HD  42486,2911655366158071168
HD  41682,2910311831668212480
HD  42023,2910128488104238720
HD  42621,2910081483982269824
HD  41881,2909929373420378624
HD  41112,2897321170504850048
HD  40917,2897311206180763392
HD  41572,2909515407292141824
HD  41899,2897887350273963776
HD  41976,2897883192746441344
HD  41173,2897308045084951552
HD  41274,2897304024995538432
HD  41533,2897386213490039040
HD  42007,2897430881149750400
HD  42360,2897592749877694080
HD  42500,2897580655247958656
HD  42099,2896990939059374336
HD  42461,2896214237173610112
HD  41758,2896189841759564032
HD  41977,2896186440145432960
HD  42444,2895917712631612160
HD  42731,2895940080821379328
HD  41775,2890102876668883584
HD  41900,2890054395078106624
HD  42045,2889867134503442432
HD  42487,2895906511357132672
HD  41409,2889710454096652032
HD  41408,2889919498743313024
HD  41552,2889706846324076928
HD  42224,2889666851588694272
CD-33  2771,2886765824518536832
1RXS J060234.6-333210,2889528175684527104
HD  41047,2889305249701803264
HD  41954,2886159821812733952
HD  42165,2886545441156857216
HD  42698,2886332135900690816
HD  41492,2886179471285947776
HD  41685,2886007539452116608
HD  41244,2884465508753795456
HD  40939,2884105762293043584
HD  41152,2884027834406714624
HD  41668,2883369639258338944
* tet Col,2884917717270728064
HD  41183,2884030273948134272
HD  41936,2882989070796048128
HD  42056,2883105344151089408
HD  42664,5573164720231540096
HD  41153,2882769031031671552
HD  41574,2882561807449485952
HD  41902,2882896535723445504
HD  42302,5573034771701025152
HD  41293,2882527001034615808
HD  41611,5572597780251149056
HD  41821,2882871697930106496
HD  42076,5573021440122593536
HD  42362,5573005187966324352
HD  42521,5572744191393197056
HD  42753,5572765215256223360
HD  41275,5572391900996327552
HD  42391,5572353074491629696
V* TW Col,5572151314107768832
HD  41475,5572190449849565824
HD  41722,5572146568167965696
HD  41823,5571356298481083264
HD  41957,5571451234438523520
HD  42554,5571428728809821952
HD  42665,5571223803033394944
HD  41650,5571065889972705280
HD  41778,5567918915895119488
HD  43795,961585698029782528
HD  42471,3439982557414960384
HD  43693,3433343190809673728
HD  44316,3433862297737740544
BD+26  1131,3427111468142245120
TYC 1881-145-1,3426893348223645056
HIP 29454,3426745983603703296
HD  43624,3433087451277042432
HD  44030,3432036696117259776
TYC 1881-479-1,3426906546660966400
TYC 1881-473-1,3426785011968628736
TYC 1881-927-1,3426739317814501760
GSC 01881-01352,3426746602078961920
TYC 1881-1154-1,3426894967429409664
GSC 01881-00820,3426889332432615424
TYC 1881-1334-1,3426888129841508224
GSC 01881-00591,3427100919702676352
TYC 1881-410-1,3427107482412669184
GSC 01881-00053,3426920427995181184
TYC 1881-182-1,3426921664945753216
TYC 1881-329-1,3426921183909399808
*   5 Gem,3425544178747145216
LS   V +22   29,3425033734762839168
*   8 Gem,3425633243476154496
HD 254152,3425632109602903808
HD  43703,3377441889350455680
HD  43753,3377442434809015424
HD  43582,3377051837600118528
HD 252995,3425046447865812480
HD 252864,3425416845844430464
HD 253178,3425054453684753408
TYC 1877-215-1,3425022185592282880
GSC 01877-00853,3425047203780037376
TYC 1877-101-1,3425044523720423552
HD 253132,3425044210184571392
TYC 1877-1230-1,3425411794962901376
TYC 1877-188-1,3425440210467187072
TYC 1877-1243-1,3425412855816699264
GSC 01877-00132,3425462750454560000
GSC 01877-00968,3425464979539785344
2MASS J06121083+2309187,3425204330862508416
TYC 1877-904-1,3425422755719375104
GSC 01877-01619,3425202337997631488
HD  42708,3374169845821128192
Cl* NGC 2175      H     167,3374994234729808384
V* LR Gem,3376972019928132608
HD  44171,3375941159058056448
GSC 01326-01249,3424995767251863296
HD 252921,3376949132043228032
GSC 01326-00926,3425002467400795904
GSC 01326-01616,3425004494625329536
HD 253074,3376949926616282112
HD  42544,3374135348646818944
